ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,HOEHE_KONST_UEB_MITTE_DEB,Ssp_Randkonstruktion,WANDSCHIEFE_RAHMEN_P1_NUM2,DEB_I_LAGERUNG_UEBERBAU2
25438,8.893,7.1,927,11.38,1953,150,0.928,0.38,1,0,0
25445,14.278,7.85,4427,14.11,1931,140,1.22,0.65,1,0,1
25446,19.047,4.6,596,9.053,1914,140,0.861,0.35,1,1.701,1
25451,4.558,11,1992,16.16,1999,120,1,0.42,1,11.34,0
25467,17.347,5.4,1203,11.6,1933,120,0.899,0.4,1,0,0
25497,19.132,7,5838,16.39,1932,120,1.052,0.78,1,0,0
25498,4.747,15.79,9096,16.02,1979,160,1.07,0.76,0,16.2,0
25499,11.294,9.3,4010,10.37,1908,100,1.469,0.62,1,0,0
25501,19.968,5,907,8.98,1904,140,0.887,0.42,1,26.01,1
25504,15.024,5.75,1270,12.7,1915,120,0.962,0.55,1,0,1
25519,19.132,7,5838,16.39,1932,120,1.052,0.78,1,0,0
25521,7.529,9.1,2437,15.47,1997,200,1,0.5,1,6.3,0
25524,15.604,9,8449,13.05,1931,120,1.026,0.895,1,0,1
25531,3.571,17.31,12086,26.04,1993,160,1.07,0.75,1,11.7,0
25546,7.532,8.2,1319,12.69,1980,110,1.27,0.42,1,8.04509999999999,1
25547,5.7,13.55,8554,19.27,2000,160,1.21,0.8,1,0,0
25553,22.329,5.5,1875,10.14,1930,160,0.942,0.56,2,0,0
25567,4.902,12.686,3503,13.89,1982,140,1.24,0.54,1,0,0
25584,5.849,9.47,1415,12.69,1985,120,1.22,0.41,1,2.367,0
25591,7.807,12.3,9385,16.6,1913,140,1.248,0.83,1,62.001,1
25607,7.578,5.65,208,8.77,1992,130,1,0.25,1,0,0
25614,11.699,10,7703.4,13.887,1964,160,1.03,0.7,1,0,1
25621,5.07,12.5,3924,15.43,1992,120,1.06,0.6,1,0,0
25625,13.99,6.55,1232.2,8.44,1913,140,0.918,0.46,1,32.832,1
25662,14.511,5.6,1034,12.32,1931,120,0.947,0.44,2,0,1
25674,12.928,5.9,916,11.16,2003,130,1.74,0.4,1,0,0
25681,4.412,12.4,2940,15.76,2001,200,1,0.57,1,7.56,0
25696,5.7,13.55,8554,19.27,1999,160,1.21,0.8,1,0,0
25702,4.847,13.74,5792,17.07,1992,110,1.181,0.6,1,18,1
25711,4.82,15.92,12425,20.54,2001,250,1.18,0.88,1,0,0
25718,12.904,6.5,1271,10.55,1936,160,1.097,0.5,1,0,0
25723,2.956,24.6,32640,25.16,2003,250,1.2,1.09,1,0,0
25736,4.737,15,8517,18.5,2002,120,1.04,0.77,1,0,0
25741,7.164,12.2,5825,12.64,1948,120,1.42,0.7,1,0,0
25745,5.042,12.8,4018,14.53,1996,140,1.143,0.6,1,0,0
25750,5.385,12.05,3323,13.41,1974,130,1.334,0.54,1,5.4,0
25752,10.655,7.4,1490,10.8,1965,120,0.953,0.385,1,0,1
25758,10.405,11,13542,21.08,2000,160,1,0.98,1,0,0
25762,10.817,7.2,1379,10.82,1980,120,0.939,0.4,1,0,0
25776,4.534,15.16,8133,18.48,2002,120,1,0.75,2,0,0
25790,3.595,21.1,21173.5,20.39,1995,140,1.219,1.05,1,0,0
25798,13.538,6.1,1013,9.85,1970,160,1,0.48,1,0,0
25818,7.881,8.3,1701,14.24,1997,140,1,0.45,1,0,0
25826,10.616,7.95,2182,11.96,1914,180,1.442,0.5,0,0,1
25851,9.448,9.8,4632,13.88,1907,120,1.13,0.62,1,25.002,1
25852,4.847,13.74,5792,17.07,1992,110,1.181,0.6,1,18,1
25867,11.008,6.46,863,10.09,1980,140,1.1,0.34,1,0,0
25880,5.493,10,1687.8,13.8,1999,160,1.35,0.473,1,0,0
25889,12.464,5.55,592,9.91,1936,140,0.886,0.33,1,0,0
25903,5.455,10,1643.5,13.63,1999,160,1.35,0.473,1,0,0
25906,6.274,10.52,3095,15.84,1978,90,1.038,0.52,1,13.5,1
25926,10.857,6.3,973,12.93,1992,130,1,0.39,1,0,0
25931,6.525,9.3,1957,15.16,2023,120,2.52,0.42,1,0,0
25935,11.866,5.6,454,8.09,1992,160,1.67,0.25,1,0,0
25954,19.098,6.7,3920,13.16,1913,130,1.42,0.65,1,0,0
25978,3.591,18.17,10558,18.53,1998,120,1,0.815,1,30.0006,0
26002,12.995,5.5,816,13.03,1986,140,1,0.35,1,0,1
26003,7.87,9.06,2395,14.16,1986,140,1.7,0.5,1,5.4,1
26005,19.576,5.5,1579,11.11,1911,130,0.871,0.5,1,0,0
26008,4.275,14.75,5074,14.47,2010,130,1.14,0.64,1,0,0
26025,4.488,14.3,5898,17.275,1999,120,1.22,0.58,1,0,0
26034,16.853,6,1368,9.17,1965,120,1.155,0.37,1,0,1
26038,16.395,5.5,1287,12.91,1993,160,1.7,0.4,1,0,0
26047,12.904,6.5,1271,10.55,1936,160,1.097,0.5,1,0,0
26085,5.869,11.5,4104,16.81,1978,110,1.04,0.56,1,0,1
26090,10.203,6.71,863,10.09,1980,140,1.1,0.34,1,0,0
26102,6.876,9.3,2061,14.38,2023,120,2.73,0.42,1,0,0
26107,7.068,8.2,1354,14.79,1998,130,1.39,0.41,1,0,0
26136,20.79,5,1085,9.91,1902,140,0.756,0.46,1,0,1
26143,6.087,13.87,12396,22.302,1996,200,1.4,0.9,1,29.28366,0
26196,5.7,13.55,8554,19.27,2000,160,1.21,0.8,1,0,0
26202,11.765,8.6,3578,11.66,1913,120,1.42,0.6,1,0,1
26208,22.932,4.05,250,4.36,1993,140,1,0.19,2,0,1
26226,15.366,8.8,1515,2.64,1961,110,1.067,0.6,1,0,1
26243,11.946,8.6,2806,8.87,1913,120,1.42,0.6,1,0,1
26244,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
26265,12.825,7.8,2119.5,8.59,1908,110,1.105,0.5,1,18,1
26270,11.647,9.7,7676,15.77,1922,120,1.054,0.85,1,0,0
26284,5.07,12.5,3924,15.43,1992,120,1.06,0.6,1,0,0
26285,10.081,9,3689,13.65,1977,100,1.167,0.61,1,45.9,1
26292,5.7,13.55,8554,19.27,2000,160,1.21,0.8,1,0,0
26298,3.595,21.1,21173.5,20.39,1995,140,1.219,1.05,1,0,0
26300,5.231,14,7626,17.9,1994,160,1.7,0.7,1,0,0
26323,11.549,5.94,741,11.01,2001,120,1,0.36,0,0,0
26327,14.372,8.65,7147,15.25,1908,100,1.038,0.6,1,15.03,1
26331,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
26371,4.629,15,9545,21.71,1985,120,1.009,0.73,1,0,0
26386,5.38,11.1,2363,13.27,1980,130,1.452,0.47,1,0,0
26391,6.229,10.52,3095,16.07,1978,90,1.038,0.52,1,13.5,1
26397,14.232,8.1,3378,9.56,1911,140,1.42,0.67,1,33.3,0
26403,15.467,5.6,780,8.18,1978,140,2.5,0.4,1,66.996,1
26411,4.664,14.7,6610,16.06,2000,160,1.17,0.65,0,0,0
26430,3.695,20.6,22305.9,22.39,1995,140,1.125,1.05,1,0,0
26496,4.613,12.86,3907,16.56,1994,250,1,0.69,0,0,0
26574,4.613,12.86,3907,16.56,1994,250,1,0.69,0,0,0
26751,17.188,4.68,278,4.84,1930,160,0.97,0.28,1,36.9,0
26780,3.557,15.3,5328,18.96,2004,90,1.05,0.6,1,0,0
26814,9.991,8.9,5358,21.11,1995,250,2.2,0.64,1,0,0
26824,7.108,8.82,2492,20.11,1997,250,1,0.6,1,0,0
26831,17.148,4.68,283,4.95,1930,160,0.97,0.28,1,36.9,0
26835,9.991,8.9,5358,21.11,1995,250,2.2,0.64,1,0,0
26841,9.991,8.9,5358,21.11,1995,250,2.2,0.64,1,0,0
26852,9.991,8.9,5358,21.11,1995,250,2.2,0.64,1,0,0
26858,4.644,13.2,5639,21.25,1995,250,1.29,0.64,1,0,0
26865,14.453,6.5,2672,17.68,1995,250,3.56,0.49,2,0,0
26887,7.108,8.82,2492,20.11,1997,250,1,0.6,1,0,0
26892,4.644,13.2,5639,21.25,1995,250,1.29,0.64,1,0,0
26963,2.189,26.3,22892,24.63,2007,80,1,1,1,7.857,0
26981,5.574,10.5,2483,16.22,2001,80,1,0.45,0,0,0
27044,3.719,18,11162,18.97,2000,160,1,0.77,1,16.9155,0
27087,5.517,14.1,7840,16.08,1997,140,1.15,0.8,1,0,0
27158,8.864,10.8,4146,9.57,1914,90,1.685,0.65,1,0,1
27160,5.872,9,915,9.98,1986,100,1.35,0.4,1,0,1
27162,4.799,16.14,12719,20.08,1984,100,1,0.87,1,0,0
27177,3.206,20.76,18103,23.4,1990,130,1,1.04,1,0,0
27196,7.337,9.6,2685,14.49,1994,130,1,0.55,1,26.01,0
27219,2.472,26.3,26953,22.75,2012,80,1,1.09,1,43.425,0
27248,9.674,9.51,5268,16.98,1901,90,0.91,0.6,1,13.437,0
27259,8.602,7,620,8.61,1972,160,1.12,0.32,0,0,0
27285,8.557,11,5414,12.46,1933,90,1.3,0.71,1,24.3,0
27302,21.78,5.5,1564,8.89,1914,90,1.169,0.55,0,0,1
27303,15.546,6.5,2626,15.02,1904,140,0.96,0.5,2,0,1
27316,4.773,16.83,15451,20.86,1972,100,1.05,0.91,2,7.2,0
27330,9.979,12,16871,20.16,1939,100,0.98,1.05,2,33.3,1
27331,16.535,6.6,1682,8,1910,160,1.68,0.53,0,0,0
27335,4.401,13.4,4660,18.41,2000,140,1,0.6,2,12.78,0
27344,20.454,4.2,401,7.6,1911,160,1.09,0.3,1,0,1
27375,11.807,8.6,3483,11.27,1915,120,1.087,0.55,1,0,0
27377,20.454,4.2,401,7.6,1911,160,1.09,0.3,1,0,1
27383,23.756,4.5,710,7.57,1910,80,0.95,0.4,0,0,0
27393,6.699,8.4,1247,13.77,1993,120,1.17,0.4,1,0,0
27422,4.606,12.35,3046,15.23,1992,130,1.1,0.48,1,31.14,0
27423,5.479,12.8,4131,12.65,1984,120,1.056,0.63,1,0,1
27454,2.545,22,11422,18.58,1895,80,1.75,0.8,0,6.6393,0
27462,6.132,9.51,2742,22,2014,200,2.04,0.5,2,19.8,1
27489,5.698,12,4903,17.97,1999,140,1.3,0.57,1,1.2996,0
27518,8.864,10.8,4146,9.57,1914,90,1.685,0.65,1,0,1
27581,7.916,12.9,12581,17.89,1915,120,1.31,0.85,1,0,1
27582,19.829,7,3654,9.55,1997,90,0.979,0.51,1,0,0
27605,24.167,4,569,9.39,1932,120,1.218,0.35,1,22.32,1
27626,16.535,6.6,1682,8,1910,160,1.68,0.53,0,0,0
27647,8.458,9.5,4565,19.33,1913,120,1.28,0.65,0,26.1,0
27709,5.497,13.25,5737,15.2,1990,120,1.13,0.7,1,0,0
27750,5.525,9.3,786.7,8.5,1913,90,0.93,0.43,1,0,0
27798,19.651,7.8,6494,11.21,1939,110,0.937,0.72,2,0,0
27830,2.429,26.3,29685,25.94,2012,80,1,1.09,0,43.425,0
27834,35.892,4,1243,9.3,1935,130,1.312,0.39,1,0,1
27872,18.682,5.5,1715,13.25,1904,140,0.93,0.43,2,0,1
27884,5.465,10.4,2355,16.63,1978,140,1.596,0.42,2,0,1
27928,4.942,11.5,2914,16.83,1993,100,1.05,0.5,1,2.7,0
27948,5.872,9,915,9.98,1986,100,1,0.4,0,0,1
27952,24.34,4.54,1220,11.96,1904,140,0.79,0.39,2,7.569,1
27967,9.819,7.18,1456,14.02,1993,130,1,0.4,1,0,0
27974,9.382,9.55,3163,10.66,1933,100,1.216,0.65,1,0,0
27987,21.78,5.5,1564,8.89,1914,90,1.169,0.55,1,0,1
28026,9.819,7.18,1456,14.02,1993,160,1,0.4,1,0,0
28042,9.42,10.6,5181,11.41,1970,120,1.18,0.68,0,0,0
28057,4.206,15.7,6529,14.99,2005,160,1.28,0.75,0,0,0
28069,9.388,6,500,10.8,1974,150,0.936,0.32,1,0,1
28085,17.118,6.64,3151,13.65,1904,140,0.915,0.52,2,11.997,1
28090,17.159,6.54,3388,15.52,1903,140,0.88,0.52,2,6.084,1
28098,9.771,7.9,2155,14.3,1937,120,1.1,0.46,1,0,1
28138,4.174,17.3,11476,18.14,1993,120,1.24,0.84,1,0,0
28140,5.474,13.13,7905,21.9,1991,80,1,0.65,1,0,0
28141,6.095,11.95,8955,29.17,1981,130,1.195,0.56,1,2.7,0
28146,23.667,4,512,8.81,1938,130,1.1,0.34,1,0,0
28199,7.52,11.1,4464,12.83,1951,90,1,0.68,1,3.6,0
28216,9.283,9.51,4802,16.81,1901,90,0.91,0.6,1,13.437,0
28225,5.479,12.8,4131,12.65,1984,120,1.056,0.63,0,0,1
28231,4.382,14.73,6632,18.1,1989,140,1.04,0.7,1,7.74,0
28261,3.712,18,9926,16.93,2000,160,1,0.77,0,16.9155,0
28271,15.469,6.5,1577,9.11,1914,90,1.263,0.48,0,0,1
28370,18.558,5.5,2363,18.5,1904,140,0.67,0.43,2,0,1
28372,16.779,6.5,2713,13.32,1903,140,0.826,0.5,2,0,1
28383,8.557,11,5414,12.46,1933,90,1.3,0.71,1,24.3,0
28405,20.546,5.8,1696,8.76,1920,130,1.11,0.58,1,0,0
28425,11.33,7.6,1772,10.21,1941,120,0.959,0.44,1,0,0
28457,2.417,26.59,32297,27.29,2014,80,1,1.09,0,25.299,0
28476,7.151,9,2014,14.81,1993,120,1.2,0.48,1,0,0
28486,2.478,26.19,30631,26.16,2014,80,1,1.09,0,29.574,0
28502,3.254,20.91,15993,19.5,1990,130,1,1.04,0,0,0
28536,20.738,6.7,2845,8.1,1927,130,0.946,0.5,0,0,0
28547,10.463,7.5,2051,14.61,1910,80,1.176,0.46,0,0,0
28566,35.492,4.7,1993,8,1927,130,0.934,0.52,0,0,0
28570,5.465,10.4,2355,16.63,1978,120,1.596,0.42,2,0,1
28663,7.199,9,2041,14.81,1993,120,1.2,0.48,1,0,0
28664,10.908,12.6,23457,19.3,1934,120,1.004,0.98,2,43.2,0
28675,5.342,10.5,2088,14.85,2001,80,1,0.45,1,0,0
28703,7.142,9.73,2685,14.49,1994,130,1,0.55,1,26.01,0
28707,18.702,5.5,1947,15.01,1904,140,0.82,0.43,2,0,1
28733,9.623,9.4,3455,11.79,1903,120,1.11,0.64,2,27,1
28758,35.492,4.7,1993,8,1927,130,0.934,0.52,0,0,0
28762,18.244,5.5,1859,15.06,1980,80,0.85,0.48,0,0,0
28780,12.587,8.1,3742.7,13.54,1930,100,1.05,0.66,1,0,1
28835,18.559,5.6,1241,9.04,1914,90,1,0.42,1,0,1
28838,9.299,8.7,4931,24.56,1915,120,0.98,0.6,1,0,1
28842,17.229,5.8,1477.1,10.85,1930,100,1.15,0.5,1,0,1
28853,14.46,6.6,1378,8.57,1912,160,1.047,0.49,1,0,1
28886,21.78,5.5,1564,8.89,1914,90,1.169,0.55,1,0,1
28904,24.697,4,636,10.05,1932,120,1.218,0.35,0,22.32,1
28965,9.006,10.6,5071,12.22,1914,90,0.83,0.65,0,22.5,1
29011,7.508,9.49,2685,14.49,1994,130,1,0.55,1,26.01,0
29017,11.721,9,7336,20.08,1934,120,0.92,0.72,2,15.03,1
29054,9.368,9.39,2685,9.71,1994,130,1,0.55,1,26.01,0
29073,16.535,6.6,1682,8,1910,160,1.68,0.53,1,0,0
29092,5.088,16.13,12719,17.91,1984,80,1,0.87,0,0,0
29096,14.12,6,977,9.33,1964,80,1.02,0.3,1,0,1
29100,9.458,10.6,7218,15.77,1965,120,1.18,0.68,0,0,0
29102,7.91,12.9,11377,16.2,1915,120,1.31,0.85,0,0,1
29115,15.546,9.2,15668,22.33,1931,130,0.937,0.9,2,44.1,0
29117,12.397,6,620,7.68,1970,80,1.068,0.36,0,0,0
29137,5.479,12.8,4131,12.65,1984,120,1.056,0.63,0,0,1
29175,7.964,8.6,1970,14.01,1999,160,1.63,0.482,2,0,0
29190,4.978,11.5,2863,16.3,1993,100,1.05,0.5,1,2.7,0
29192,20.454,4.2,401,7.6,1911,160,1.09,0.3,1,0,1
29218,18.73,5.8,1654,10.28,1920,140,0.919,0.63,1,0,0
29222,8.458,9.5,4565,19.33,1913,120,1.28,0.65,0,26.1,0
29233,18.494,4.8,911,12.38,1937,120,1.14,0.38,1,0,1
29273,16.929,7,3567,12.79,1933,100,0.932,0.65,0,0,1
29289,5.955,9.6,1874,15.35,1978,140,0.98,0.4,2,0,1
29290,15.703,6.9,2451,10.82,1933,100,0.932,0.57,1,0,1
29310,4.641,12.35,3006,14.8,1992,130,1.1,0.48,1,31.14,0
29316,10.182,7.68,1716,11.74,1929,140,1.071,0.46,2,21.6,0
29333,8.739,11.5,10967,20.26,1929,140,1.18,0.78,2,29.7,0
29375,11.353,6.85,1379,11.99,1992,120,1.1,0.46,1,9.98999999999999,0
29381,14.987,6.7,1959,10.68,1930,120,0.917,0.55,1,25.2,0
29391,6.368,12,3647,10.7,1910,80,0.9,0.656,1,0,1
29414,21.78,5.5,1564,8.89,1914,90,1.169,0.55,0,0,1
29433,20.546,5.8,1696,8.76,1920,130,1.11,0.58,1,0,0
29443,6.699,8.4,1247,13.77,1993,120,1.17,0.4,1,0,0
29453,5.813,8.92,1142,13.17,1951,100,1,0.37,1,0,1
29454,7.636,9.41,2685,14.49,1994,130,1,0.55,1,26.01,0
29464,18.73,5.8,1654,10.28,1920,140,0.919,0.63,1,0,0
29478,18.616,5.55,1707,12.81,1904,140,0.74,0.43,2,7.497,1
29509,21.413,7,4078,9.14,1997,90,0.979,0.51,1,0,0
29560,23.199,4.6,793,8.12,1982,80,0.95,0.42,0,0,0
29561,9.388,6,500,10.8,1974,150,0.936,0.32,1,0,1
29613,4.97,16.14,10531,15.5,1984,120,1,0.87,0,0,0
29618,11.194,7,1734,14.22,1977,120,0.92,0.38,2,0,1
29647,9.592,6,563,11.65,1975,150,0.95,0.32,1,0,1
29702,21.78,5.5,1564,8.89,1914,90,1.169,0.55,0,0,1
29703,19.468,5.6,1846,12.22,1929,90,1.17,0.43,1,0,0
29720,31.312,4,1769,17.39,1905,130,0.8,0.39,2,0,1
29730,18.482,4.8,998,13.58,1937,120,1.14,0.38,1,0,1
29786,2.448,22.22,12206,20.62,1895,80,1.67,0.8,0,6.6393,0
29802,8.763,8.75,2043,11.2,1914,110,0.92,0.54,2,0,0
29810,3.79,19.21,15235,19.22,1992,140,1.56,0.9,1,9.45,0
29812,25.505,4,710,10.52,1912,120,0.902,0.45,0,0,1
29851,9.006,10.6,5071,12.22,1914,90,0.83,0.65,1,22.5,1
29854,10.347,5.75,516,10.88,1992,150,1.1,0.32,1,0,0
29865,25.274,6.6,4485,9.13,1910,160,1.25,0.57,1,0,0
29877,3.168,17,11623,34.22,2010,80,1,1,0,4.5,0
29961,19.023,5,979,10.68,1977,110,0.817,0.46,1,0,1
29984,9.061,9.46,2689,10.09,1902,70,0.81,0.58,1,8.55,1
29985,14.801,6.1,1217,9.9,1934,120,1.067,0.46,1,0,1
30026,5.317,11.84,3422,15.2,1998,140,1.22,0.55,1,29.502,0
30042,9.77,7.9,1965,13.04,1937,120,1.1,0.46,1,0,1
30090,9.266,8.86,2213,10.32,1915,100,1.632,0.59,1,57.996,1
30095,8.602,7,620,8.61,1972,160,1.12,0.32,1,0,0
30109,3.622,18,11082,19.85,2000,160,1,0.77,1,16.9155,0
30164,5.444,12.68,3415,11,1905,80,0.88,0.85,1,21.996,0
30191,23.667,4,512,8.81,1938,130,1.1,0.34,1,0,0
30206,5.479,12.8,4131,12.65,1984,120,1.056,0.63,1,0,1
30300,15.469,6.5,1577,9.11,1914,90,1.263,0.48,0,0,1
30309,10.399,6.1,716,11.8,1934,120,1.015,0.39,0,4.5,1
30368,10.063,6.1,716,12.6,1934,120,1.015,0.39,0,4.5,1
30406,4.3,16.05,13579,27.31,1996,160,1.04,0.75,1,1.83870000000001,1
30413,8.98,8.7,3717,19.85,1915,120,0.98,0.6,0,0,1
30435,15.469,6.5,1577,9.11,1914,90,1.263,0.48,1,0,0
30437,3.214,20.5,13678,18.5,1993,150,1.16,0.9,1,0,0
30470,10.027,6.8,957,10.985,1974,140,1,0.4,1,0,1
30514,16.535,6.6,1682,8,1910,160,1.68,0.53,1,0,0
30515,5.517,14.1,7840,16.08,1997,140,1.06,0.8,1,0,0
30527,21.78,5.5,1564,8.89,1914,90,1.169,0.55,1,0,1
30529,12.138,9.8,9583,17.4,1931,100,1.521,0.85,2,33.3,1
30570,9.061,9.46,2689,10.09,1902,70,0.76,0.58,1,8.55,1
30575,5.497,13.25,5737,15.2,1990,120,1.13,0.7,1,0,0
30644,14.801,6.1,1217,9.9,1934,120,1.067,0.46,0,0,1
30648,4.015,15.7,6805,17.14,2005,160,1.28,0.75,1,0,0
30682,5.371,11.8,3761,16.59,1999,90,1.59,0.59,1,23.481,0
30697,4.782,14.73,6703,15.36,1992,140,1.1,0.7,1,7.74,0
30699,19.468,5.6,1846,12.22,1929,90,1.17,0.43,1,0,0
30702,20.738,6.7,2845,8.1,1927,130,0.946,0.5,0,0,0
30710,18.433,5.54,1947,15.01,1904,140,0.69,0.43,2,8.001,1
30747,5.525,9.3,786.7,8.5,1913,90,0.93,0.43,0,0,0
30749,4.634,13.35,5647,20.43,1999,140,1.23,0.6,1,0.279000000000002,0
30763,14.845,6,2010.8,17.372,1909,80,0.84,0.5,0,0,0
30769,18.559,5.6,1241,9.04,1914,90,1,0.42,1,0,1
30800,5.465,10.4,2355,16.63,1978,120,1.596,0.42,2,0,1
30843,13.255,6.92,1708,10.46,1959,120,1.27,0.46,1,9.98999999999999,1
30863,9.487,8.13,2387,14.98,2014,110,1.238,0.5,1,29.088,0
30890,9.487,8.13,2387,14.98,2014,110,1.238,0.5,1,29.214,0
30906,20.454,4.2,401,7.6,1911,160,1.09,0.3,1,0,1
30907,9.382,9.55,3163,10.66,1933,100,1.216,0.65,1,0,0
30932,7.018,9.4,2026,13,1971,140,1.01,0.45,2,0,0
30999,14.607,9.4,9047,13.4,1952,130,1.36,0.82,1,0,0
31000,14.607,9.4,9047,13.4,1952,130,1.36,0.82,1,0,0
31003,22.31,5.2,1149,7.79,1925,130,0.939,0.38,1,21.6,0
31004,19.19,5.2,873,8,1925,130,0.939,0.38,1,21.6,0
31005,10.796,9.5,4267,11.09,1925,110,1.45,0.65,1,29.7,0
31006,10.796,9.5,4267,11.09,1925,110,1.45,0.65,1,29.7,0
31053,6.622,10.9,3760,14.99,1995,160,1,0.61,1,0,0
31054,6.622,10.9,3760,14.99,1995,160,1,0.61,1,0,0
31081,4.841,17.73,19428.5,20.7,1971,160,1.216,1.02,1,7.524,0
31082,4.841,17.73,19428.5,20.7,1971,160,1.216,1.02,1,7.524,0
31148,25.048,4.8,1397,10.35,1909,130,1.072,0.48,1,0,0
31149,25.048,4.8,1397,10.35,1909,130,1.072,0.48,1,0,0
31290,4.118,15,5720,16.44,2001,160,1.06,0.69,0,24.39,0
31296,4.037,14.2,4072,15.16,2001,160,1.03,0.65,1,22.5,0
31297,4.165,14.2,4577,16.01,2001,160,1.03,0.65,0,22.5,0
31302,3.704,14.5,4518,18.38,2000,160,1,0.58,1,5.94,0
31316,4.33,13.6,3991,15.35,2000,160,1.45,0.55,0,0,0
31327,7.815,7.5,1127,14.39,2000,160,1,0.36,0,0,0
31328,7.545,7.5,1003,13.74,2000,160,1,0.36,1,0,0
31351,4.146,13.6,3487,14.63,2000,160,1.45,0.55,1,0,0
31354,4.26,16,7925,16.44,1999,160,1.05,0.75,0,0,0
31365,4.146,13.6,3487,14.63,1999,160,1,0.55,1,0,0
31366,4.139,13.6,4527,19.06,1999,160,1,0.55,0,0,0
31378,3.291,16.95,6920,19.1,2001,160,1.06,0.69,0,24.39,0
31404,3.311,16.95,6630,18.08,2001,160,1.06,0.69,0,22.86,0
31407,4.049,13.6,4684,20.61,1999,160,1,0.55,1,0,0
31414,4.26,16,7925,16.44,1999,160,1.05,0.75,0,0,0
31422,7.815,7.5,1127,14.39,2000,160,1,0.36,1,0,0
31423,4.024,14.5,4815,16.6,2000,160,1,0.58,0,5.94,0
31441,3.864,14.5,4188,15.66,2000,160,1,0.58,1,5.94,0
31458,3.225,16.95,5720,16.44,2001,160,1.06,0.69,0,24.39,0
31473,4.33,13.6,3991,15.35,1999,160,1,0.55,0,0,0
31506,7.406,7.5,880,12.51,2000,160,1,0.36,0,0,0
31507,3.786,14.5,4860,18.93,2000,160,1,0.58,0,5.94,0
31558,14.908,4.76,443,9.58,1981,160,1,0.28,1,0,0
31561,14.908,4.76,443,9.58,1981,160,1,0.28,1,0,0
31575,20.216,5,824,7.96,1928,130,0.97,0.36,1,10.8,0
31602,14.014,6.9,1539,8.53,1953,160,0.92,0.5,0,72,0
31610,20.216,5,824,7.96,1928,130,0.97,0.36,1,10.8,0
31618,13.86,8.86,3987,8.31,1913,130,0.851,0.7,1,6.3,0
31625,14.014,6.9,1539,8.53,1953,160,0.92,0.5,0,72,0
31686,14.014,6.9,1539,8.53,1953,160,0.92,0.5,1,72,0
31699,14.014,6.9,1539,8.53,1953,160,0.92,0.5,1,72,0
31703,13.86,8.86,3987,8.31,1913,130,0.851,0.7,1,6.3,0
31747,14.014,6.9,1539,8.53,1953,160,0.92,0.5,0,72,0
31781,15.936,4.9,461,7.77,1970,160,1,0.28,1,27,0
31785,14.202,4.9,393,8.34,1970,160,1,0.28,1,27,0
31848,13.458,7.9,6908,24.16,2006,160,1,0.69,0,1.62,0
31854,3.288,18.96,10360,18.3,1988,150,1,0.79,0,21.474,0
31858,5.039,14.453,8153,18.16,1987,150,1,0.79,0,0,0
31860,8.404,10,5639,19.7,2006,160,1,0.69,1,28.98,0
31868,4.516,17.13,12781,17.96,1972,130,1.016,0.94,0,14.166,0
31886,3.666,16.08,6772,18.6,2009,160,1,0.71,1,30.6,0
31887,4.584,17.13,15211,20.74,1972,130,1.016,0.94,1,14.166,0
31889,4.771,14.45,7128,17.72,1987,150,1.18,0.79,1,13.86,0
31890,2.983,18.57,8340,19.45,2006,150,1,0.79,0,21.474,0
31925,4.845,17.13,21163,25.83,1972,150,1.016,0.94,0,14.166,1
31935,17.949,5,852,10.44,1929,160,1.132,0.4,1,0,1
31950,3.146,18.97,9617,18.51,1987,150,1.06,0.79,1,13.86,0
31961,4.571,17.13,15440,21.18,2003,150,1.016,0.94,1,14.166,1
31967,18.08,5,852,10.29,1929,160,1.132,0.4,0,0,1
31974,4.662,14.22,6869,19.07,2006,150,1,0.79,0,21.474,0
31995,12.89,6.84,1692,11.48,1934,160,1,0.5,1,10.98,1
32025,5.455,11.5,3289,15.59,1997,160,0.991,0.55,1,1.53,0
32047,4.669,15.2,7833,16.61,1985,160,1.08,0.8,1,0,0
32055,4.418,16.5,11001,18.76,1978,160,0.922,0.82,1,0,0
32065,4.669,15.2,7833,16.61,1985,160,1.08,0.8,1,0,0
32068,4.635,15.2,7805,16.79,1993,140,1,0.8,1,0,0
32077,13.405,7.5,2083,9.04,1908,160,0.793,0.55,1,32.04,1
32078,4.418,16.5,11001,18.76,1978,160,0.922,0.82,1,0,0
32087,5.455,11.5,3289,15.59,1997,160,0.991,0.55,1,1.53,0
32099,13.426,7.5,2367,10.24,1908,160,0.795,0.55,1,32.04,1
32101,12.89,6.84,1692,11.48,1934,160,1,0.5,1,10.98,1
32127,4.635,15.2,7805,16.79,1993,140,1,0.8,1,0,0
32143,16.648,6.5,1606,8.01,1909,160,0.983,0.5,1,2.97,1
32144,16.648,6.5,1606,8.01,1909,160,0.983,0.5,1,2.97,1
32162,8.24,8.2,1154.7,9.28,1988,110,1.49,0.41,1,0,0
32217,8.114,8.2,1186,9.83,1988,110,1.49,0.41,0,0,0
32330,4.993,14.67,8003,17.1,1997,160,1.041,0.81,1,16.2,0
